resolution,api,page,labels,fields,draws,errors,geomsum,drawsum
128x64,1.43,PAGES/pids2.lua,8,9,131,0,6bd5ffc6,3dabfb6c
128x64,1.43,PAGES/pos_osd.lua,5,5,50,0,f0eeaba1,7b7023a1
128x64,1.43,PAGES/profiles.lua,0,2,8,0,8f2816f2,5e01cc25
128x64,1.43,PAGES/pwm.lua,2,4,40,0,0829eb7f,003bd13f
128x64,1.43,PAGES/rates.lua,13,16,315,0,ab0a1161,ed23b048
128x64,1.43,PAGES/rescue.lua,1,13,190,0,4bc8698e,6efc5577
128x64,1.43,PAGES/rx.lua,4,11,143,0,a87dd36f,c3ee963a
128x64,1.43,PAGES/simplified_tuning.lua,2,13,185,0,0f7d4a48,be641f3e
128x64,1.43,PAGES/vtx.lua,0,6,72,0,bd485439,d2834bfd
128x64,1.44,CONFIRM/acc_cal.lua,4,1,5,0,1a85c91c,49243fde
128x64,1.44,CONFIRM/pwm.lua,3,1,4,0,3890e8ee,16fa82e3
128x64,1.44,CONFIRM/vtx_tables.lua,3,1,4,0,92b3d94f,d677b22a
128x64,1.44,PAGES/acc_trim.lua,1,2,10,0,6a21c5d1,ac23ec02
128x64,1.44,PAGES/battery.lua,2,4,40,0,7d030365,11a1d6c1
128x64,1.44,PAGES/failsafe.lua,3,6,70,0,a8e7b7b4,cd2f4e5c
128x64,1.44,PAGES/filters1.lua,10,21,276,0,78aacfe5,11365a28
128x64,1.44,PAGES/filters2.lua,2,6,75,0,19386e52,4557b7ff
128x64,1.44,PAGES/gpspids.lua,7,7,98,0,3efe85c6,814c50e2
128x64,1.44,PAGES/pid_advanced.lua,4,16,224,0,587313d2,f76c4724
128x64,1.44,PAGES/pids1.lua,7,9,144,0,58c357d5,7e9c2e31
128x64,1.44,PAGES/pids2.lua,8,14,210,0,54dc1809,d9dbdeb6
128x64,1.44,PAGES/pos_osd.lua,5,5,50,0,c60d0bcb,5be9a349
128x64,1.44,PAGES/profiles.lua,0,2,8,0,0620d776,dce33d99
128x64,1.44,PAGES/pwm.lua,2,6,75,0,0161e2a7,5a4cc859
128x64,1.44,PAGES/rates.lua,13,16,315,0,4967a79e,e44346cd
128x64,1.44,PAGES/rescue.lua,1,14,205,0,a44cbebb,f952cecd
128x64,1.44,PAGES/rx.lua,4,8,99,0,7348229a,a076e0e3
128x64,1.44,PAGES/simplified_tuning.lua,2,13,185,0,99b37893,6e07483b
128x64,1.44,PAGES/vtx.lua,0,6,72,0,6fdefe7f,125a7965
128x64,1.45,CONFIRM/acc_cal.lua,4,1,5,0,0bab68c5,1f7c2c03
128x64,1.45,CONFIRM/pwm.lua,3,1,4,0,05966ae0,eb168c39
128x64,1.45,CONFIRM/vtx_tables.lua,3,1,4,0,f31745bd,02c866e4
128x64,1.45,PAGES/acc_trim.lua,1,2,10,0,20e497ce,c02bd76c
128x64,1.45,PAGES/battery.lua,2,4,40,0,16fe9559,9255cf69
128x64,1.45,PAGES/failsafe.lua,3,6,70,0,291a8173,20399c00
128x64,1.45,PAGES/filters1.lua,10,21,276,0,9d048b74,dfaef26a
128x64,1.45,PAGES/filters2.lua,2,6,75,0,ad731fce,b195af1c
128x64,1.45,PAGES/gpspids.lua,7,7,98,0,ae260cda,c6824e4a
128x64,1.45,PAGES/pid_advanced.lua,5,17,237,0,973b212d,6de02652
128x64,1.45,PAGES/pids1.lua,7,9,144,0,1936788f,8c135091
128x64,1.45,PAGES/pids2.lua,8,14,210,0,f1db39b1,03deaa8c
128x64,1.45,PAGES/pos_osd.lua,5,5,50,0,77797c01,48381711
128x64,1.45,PAGES/profiles.lua,0,2,8,0,49b5ae52,fa9afe19
128x64,1.45,PAGES/pwm.lua,2,6,75,0,e7f73c1b,e94ff90e
128x64,1.45,PAGES/rates.lua,12,14,287,0,0590ab50,196fcb3c
128x64,1.45,PAGES/rescue.lua,1,14,205,0,9c124112,5ffab7b8
128x64,1.45,PAGES/rx.lua,4,8,99,0,c2c7fdd4,dd91547e
128x64,1.45,PAGES/simplified_tuning.lua,2,13,185,0,a20605b2,66ac1e9c
128x64,1.45,PAGES/vtx.lua,0,6,72,0,e1de73b1,9d2537b1
128x64,1.46,CONFIRM/acc_cal.lua,4,1,5,0,1b1b206e,462065a4
128x64,1.46,CONFIRM/pwm.lua,3,1,4,0,8b93287e,857044b7
128x64,1.46,CONFIRM/vtx_tables.lua,3,1,4,0,81cdb147,6bb9b71e
128x64,1.46,PAGES/acc_trim.lua,1,2,10,0,e1512b3b,ad8061e2
128x64,1.46,PAGES/battery.lua,2,4,40,0,731741d1,fbf862e1
128x64,1.46,PAGES/failsafe.lua,3,6,70,0,23ed8fe6,7e623adc
128x64,1.46,PAGES/filters1.lua,10,21,276,0,ef5fef47,50390bb4
128x64,1.46,PAGES/filters2.lua,2,6,75,0,b60b09ba,b75c5e3d
128x64,1.46,PAGES/gpspids.lua,7,7,98,0,9e63621e,a39771ae
128x64,1.46,PAGES/pid_advanced.lua,5,17,237,0,c4474d0f,432f824f
128x64,1.46,PAGES/pids1.lua,7,9,144,0,08fd271d,20b930fd
128x64,1.46,PAGES/pids2.lua,8,14,210,0,4353ac41,29c91e2e
128x64,1.46,PAGES/pos_osd.lua,5,5,50,0,18389707,91e1d091
128x64,1.46,PAGES/profiles.lua,0,2,8,0,192b982e,ac12bdfd
128x64,1.46,PAGES/pwm.lua,2,6,75,0,e0d47077,012dd077
128x64,1.46,PAGES/rates.lua,12,14,287,0,0edf2ea6,795674ad
128x64,1.46,PAGES/rescue.lua,1,14,205,0,3fee75d3,edf4f63f
128x64,1.46,PAGES/rx.lua,4,8,99,0,3f6f2136,ebe3ddcd
128x64,1.46,PAGES/simplified_tuning.lua,2,13,185,0,575e4075,b0994941
128x64,1.46,PAGES/vtx.lua,0,6,72,0,c5050fb3,46324c71
128x64,1.47,CONFIRM/acc_cal.lua,4,1,5,0,947bee2f,7cb6f751
128x64,1.47,CONFIRM/pwm.lua,3,1,4,0,4f1670c4,05b33c59
128x64,1.47,CONFIRM/vtx_tables.lua,3,1,4,0,ed0202d9,8ca7d0fc
128x64,1.47,PAGES/acc_trim.lua,1,2,10,0,ac2a0c80,72650a80
128x64,1.47,PAGES/battery.lua,2,4,40,0,feaad54d,451befb9
128x64,1.47,PAGES/failsafe.lua,3,6,70,0,1f7b1afd,57033798
128x64,1.47,PAGES/filters1.lua,10,21,276,0,8d7b9236,6d396552
128x64,1.47,PAGES/filters2.lua,2,6,75,0,11c16de6,04b01aea
128x64,1.47,PAGES/gpspids.lua,7,7,98,0,c4647792,f379b60e
128x64,1.47,PAGES/pid_advanced.lua,5,17,237,0,fc9cb579,70c55344
128x64,1.47,PAGES/pids1.lua,7,9,144,0,05534823,c53167cd
128x64,1.47,PAGES/pids2.lua,8,14,210,0,775f3c39,89dbc308
128x64,1.47,PAGES/pos_osd.lua,5,5,50,0,c7685d79,1b7d5721
128x64,1.47,PAGES/profiles.lua,0,2,8,0,d2ae1aca,1ab37abd
128x64,1.47,PAGES/pwm.lua,2,6,75,0,1f031e93,69d45c04
128x64,1.47,PAGES/rates.lua,12,14,287,0,92efb7fc,f084de52
128x64,1.47,PAGES/rescue.lua,1,14,205,0,b4e1f4fc,6ae20b8a
128x64,1.47,PAGES/rx.lua,4,7,85,0,f35a7197,ef6b9b0d
128x64,1.47,PAGES/simplified_tuning.lua,2,13,185,0,3c2399d4,13622d42
128x64,1.47,PAGES/vtx.lua,0,6,72,0,f1158851,d1b0a8cd
128x64,1.48,CONFIRM/acc_cal.lua,4,1,5,0,bcfaaa28,f8448412
128x64,1.48,CONFIRM/pwm.lua,3,1,4,0,91ebc3e6,03934723
128x64,1.48,CONFIRM/vtx_tables.lua,3,1,4,0,fa32618f,a2b32cf2
128x64,1.48,PAGES/acc_trim.lua,1,2,10,0,7c7edbb5,406da3aa
128x64,1.48,PAGES/battery.lua,2,4,40,0,5a58d635,caa12309
128x64,1.48,PAGES/failsafe.lua,3,6,70,0,ffa7be30,c10f3e34
128x64,1.48,PAGES/filters1.lua,10,21,276,0,712acdc1,8bbd4e60
128x64,1.48,PAGES/filters2.lua,2,6,75,0,d5f7b0ca,d489b32b
128x64,1.48,PAGES/gpspids.lua,7,7,98,0,a1c139be,12dc211a
128x64,1.48,PAGES/pid_advanced.lua,5,17,237,0,fc3c1617,7b3c5801
128x64,1.48,PAGES/pids1.lua,7,9,144,0,09bfd44d,8d25dad1
128x64,1.48,PAGES/pids2.lua,8,14,210,0,f5bf4689,9ad42fc6
128x64,1.48,PAGES/pos_osd.lua,5,5,50,0,35424ccb,7827e2b1
128x64,1.48,PAGES/profiles.lua,0,3,18,0,84adcb1d,92e15ce9
128x64,1.48,PAGES/pwm.lua,2,6,75,0,a8af0507,262d3735
128x64,1.48,PAGES/rates.lua,12,14,287,0,3571760e,0b405b2b
128x64,1.48,PAGES/rescue.lua,1,14,205,0,ced75e75,668736b9
128x64,1.48,PAGES/rx.lua,4,7,85,0,af9079b8,799b0c60
128x64,1.48,PAGES/simplified_tuning.lua,2,13,185,0,c7ff7a57,b439cfd7
128x64,1.48,PAGES/vtx.lua,0,6,72,0,83c9fc87,abb24f55
128x64,1.49,CONFIRM/acc_cal.lua,4,1,5,0,73786461,e6823177
128x64,1.49,CONFIRM/pwm.lua,3,1,4,0,c8432d58,103f5621
128x64,1.49,CONFIRM/vtx_tables.lua,3,1,4,0,c3a8e2ed,2eb1b46c
128x64,1.49,PAGES/acc_trim.lua,1,2,10,0,57f49bba,d3b6683c
128x64,1.49,PAGES/battery.lua,2,4,40,0,8269ea21,3b8adfd1
128x64,1.49,PAGES/failsafe.lua,3,6,70,0,efb2be67,f7ce98e8
128x64,1.49,PAGES/filters1.lua,10,21,276,0,a6d15e98,74195822
128x64,1.49,PAGES/filters2.lua,2,6,75,0,ed2342fe,6d3e0360
128x64,1.49,PAGES/gpspids.lua,7,7,98,0,5accd5f2,bcea4062
128x64,1.49,PAGES/pid_advanced.lua,5,17,237,0,bdd45b15,14e5c80e
128x64,1.49,PAGES/pids1.lua,7,9,144,0,ef8ebef7,44735899
128x64,1.49,PAGES/pids2.lua,8,14,210,0,cbcdae89,aae1a07c
128x64,1.49,PAGES/pos_osd.lua,5,5,50,0,d30fa7e9,7b22f781
128x64,1.49,PAGES/profiles.lua,0,3,18,0,51e23a42,4dca31c7
128x64,1.49,PAGES/pwm.lua,2,6,75,0,58bb4f93,d1fed24a
128x64,1.49,PAGES/rates.lua,12,14,287,0,13e50350,c760eb68
128x64,1.49,PAGES/rescue.lua,1,14,205,0,9245be76,87235ed4
128x64,1.49,PAGES/rx.lua,4,7,85,0,97d61205,137d7763
128x64,1.49,PAGES/simplified_tuning.lua,2,13,185,0,78f48e7e,5a470570
128x64,1.49,PAGES/vtx.lua,0,6,72,0,59b4cbb9,21cd8309
128x96,1.15,CONFIRM/acc_cal.lua,4,1,5,0,d27f3507,dc67041d
128x96,1.15,CONFIRM/pwm.lua,3,1,4,0,f1784f58,2086bde1
128x96,1.15,CONFIRM/vtx_tables.lua,3,1,4,0,3ee23b99,f6c98548
128x96,1.15,PAGES/acc_trim.lua,1,2,10,0,576aea00,0454c6dc
128x96,1.15,PAGES/battery.lua,2,4,40,0,33546531,dfb2be89
128x96,1.15,PAGES/failsafe.lua,2,6,84,0,bbbe7869,853d9579
128x96,1.15,PAGES/filters1.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.15,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.15,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.15,PAGES/pid_advanced.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.15,PAGES/pids1.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.15,PAGES/pids2.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.15,PAGES/pos_osd.lua,5,5,50,0,e5e2a5a1,5dc57815
128x96,1.15,PAGES/profiles.lua,0,2,8,0,9eac4ad2,0228cf51
128x96,1.15,PAGES/pwm.lua,2,5,60,0,dbcb1609,1f4ba4fc
128x96,1.15,PAGES/rates.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.15,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.15,PAGES/rx.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.15,PAGES/simplified_tuning.lua,2,13,270,0,de1daeec,7c46432d
128x96,1.15,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.16,CONFIRM/acc_cal.lua,4,1,5,0,3e4cf8ac,2f5a9852
128x96,1.16,CONFIRM/pwm.lua,3,1,4,0,3784551e,8689bcc7
128x96,1.16,CONFIRM/vtx_tables.lua,3,1,4,0,c4437a8b,ab96758a
128x96,1.16,PAGES/acc_trim.lua,1,2,10,0,4f2a998d,3cb6055e
128x96,1.16,PAGES/battery.lua,2,4,40,0,3402bc05,be0f9cb9
128x96,1.16,PAGES/failsafe.lua,2,6,84,0,03965805,8b048af5
128x96,1.16,PAGES/filters1.lua,3,3,27,0,59e4e590,365462f9
128x96,1.16,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.16,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.16,PAGES/pid_advanced.lua,0,1,2,0,7ad9219f,e2952bca
128x96,1.16,PAGES/pids1.lua,7,8,120,0,a662ad77,dd005235
128x96,1.16,PAGES/pids2.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.16,PAGES/pos_osd.lua,5,5,50,0,83ae1523,85fb6449
128x96,1.16,PAGES/profiles.lua,0,2,8,0,2be0783a,b1c9a72d
128x96,1.16,PAGES/pwm.lua,2,5,60,0,2dd55068,585a8cba
128x96,1.16,PAGES/rates.lua,13,11,286,0,1838ed6c,8e3f1668
128x96,1.16,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.16,PAGES/rx.lua,1,3,21,0,64b0cfd9,d7108b23
128x96,1.16,PAGES/simplified_tuning.lua,2,13,270,0,2409224f,ae39789f
128x96,1.16,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.18,CONFIRM/acc_cal.lua,4,1,5,0,c018bbd2,24a2a14c
128x96,1.18,CONFIRM/pwm.lua,3,1,4,0,ed888a66,623e0423
128x96,1.18,CONFIRM/vtx_tables.lua,3,1,4,0,911e7043,535f5cce
128x96,1.18,PAGES/acc_trim.lua,1,2,10,0,ac4b2d6f,4463f51a
128x96,1.18,PAGES/battery.lua,2,4,40,0,1ea0e2b5,3688c6c9
128x96,1.18,PAGES/failsafe.lua,2,6,84,0,3936c0d5,2aeb4359
128x96,1.18,PAGES/filters1.lua,3,3,27,0,5e20b8e4,8f2d979b
128x96,1.18,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.18,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.18,PAGES/pid_advanced.lua,0,1,2,0,6fdd55b9,e16d08b2
128x96,1.18,PAGES/pids1.lua,7,8,120,0,108d502d,84a36f09
128x96,1.18,PAGES/pids2.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.18,PAGES/pos_osd.lua,5,5,50,0,48c6bd1b,9fe2eeed
128x96,1.18,PAGES/profiles.lua,0,2,8,0,9b463b16,7affb4e1
128x96,1.18,PAGES/pwm.lua,2,5,60,0,d2940312,98aa053e
128x96,1.18,PAGES/rates.lua,13,11,286,0,5e0b4f48,f70f8d5c
128x96,1.18,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.18,PAGES/rx.lua,1,3,21,0,161f8fc1,26a1ad35
128x96,1.18,PAGES/simplified_tuning.lua,2,13,270,0,2a585221,a3eb6d03
128x96,1.18,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.2,CONFIRM/acc_cal.lua,4,1,5,0,bc05573b,c3c39f49
128x96,1.2,CONFIRM/pwm.lua,3,1,4,0,8b43c8c0,eb478951
128x96,1.2,CONFIRM/vtx_tables.lua,3,1,4,0,beb4351f,adc47d66
128x96,1.2,PAGES/acc_trim.lua,1,2,10,0,6f705fe6,b54421b2
128x96,1.2,PAGES/battery.lua,2,4,40,0,572ec717,fe11a0d1
128x96,1.2,PAGES/failsafe.lua,2,6,84,0,4b688833,7e2ee20f
128x96,1.2,PAGES/filters1.lua,5,7,120,0,8eb51ef2,7f5b8eb5
128x96,1.2,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.2,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.2,PAGES/pid_advanced.lua,0,1,2,0,d3f08d80,705febc4
128x96,1.2,PAGES/pids1.lua,7,8,120,0,633d922e,491d866d
128x96,1.2,PAGES/pids2.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.2,PAGES/pos_osd.lua,5,5,50,0,d22f2ed1,e3bd7e03
128x96,1.2,PAGES/profiles.lua,0,2,8,0,5ab906ca,9adf61e9
128x96,1.2,PAGES/pwm.lua,2,5,60,0,8cd34e05,ed063b0e
128x96,1.2,PAGES/rates.lua,13,11,286,0,8323f4b2,7e0b95ca
128x96,1.2,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.2,PAGES/rx.lua,1,5,55,0,113f092a,a7893749
128x96,1.2,PAGES/simplified_tuning.lua,2,13,270,0,d84dc2b6,46f98203
128x96,1.2,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.21,CONFIRM/acc_cal.lua,4,1,5,0,fe9d2e62,9acf87a8
128x96,1.21,CONFIRM/pwm.lua,3,1,4,0,cda5e826,52f1dd07
128x96,1.21,CONFIRM/vtx_tables.lua,3,1,4,0,7e33b5bf,db25cc96
128x96,1.21,PAGES/acc_trim.lua,1,2,10,0,38050c37,3bc5db92
128x96,1.21,PAGES/battery.lua,2,4,40,0,98030481,fd77eb39
128x96,1.21,PAGES/failsafe.lua,2,6,84,0,7e68b801,104ceb71
128x96,1.21,PAGES/filters1.lua,6,9,159,0,a6e6291f,fdd0f281
128x96,1.21,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.21,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.21,PAGES/pid_advanced.lua,0,1,2,0,c2af02e5,d90597ca
128x96,1.21,PAGES/pids1.lua,7,8,120,0,bef05a1d,65cfcd8d
128x96,1.21,PAGES/pids2.lua,1,2,10,0,ccf8fb4a,286ef470
128x96,1.21,PAGES/pos_osd.lua,5,5,50,0,286811f7,e89130f9
128x96,1.21,PAGES/profiles.lua,0,2,8,0,0d1a90fe,475f1895
128x96,1.21,PAGES/pwm.lua,2,5,60,0,794d21a6,792d98a6
128x96,1.21,PAGES/rates.lua,13,11,286,0,850ffa60,ef2207b0
128x96,1.21,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.21,PAGES/rx.lua,1,5,55,0,0b2f5ff8,94855934
128x96,1.21,PAGES/simplified_tuning.lua,2,13,270,0,fc33b871,aee27b63
128x96,1.21,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.26,CONFIRM/acc_cal.lua,4,1,5,0,83b52995,ea4b43eb
128x96,1.26,CONFIRM/pwm.lua,3,1,4,0,5c1fd608,41f2ad49
128x96,1.26,CONFIRM/vtx_tables.lua,3,1,4,0,0fda431d,d656c104
128x96,1.26,PAGES/acc_trim.lua,1,2,10,0,199a3456,7f6da844
128x96,1.26,PAGES/battery.lua,2,4,40,0,e8fed511,170131a9
128x96,1.26,PAGES/failsafe.lua,2,6,84,0,34bb6405,d82a7fa5
128x96,1.26,PAGES/filters1.lua,6,9,159,0,4e4e1f9c,d29faca8
128x96,1.26,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.26,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.26,PAGES/pid_advanced.lua,0,1,2,0,1db446ea,328d7872
128x96,1.26,PAGES/pids1.lua,7,8,120,0,da188a0e,c992d06d
128x96,1.26,PAGES/pids2.lua,1,2,10,0,262040e7,f98ac9be
128x96,1.26,PAGES/pos_osd.lua,5,5,50,0,ad0663f9,23707ee1
128x96,1.26,PAGES/profiles.lua,0,2,8,0,3da6cb0a,e83eb7b9
128x96,1.26,PAGES/pwm.lua,2,5,60,0,bf411879,7685d180
128x96,1.26,PAGES/rates.lua,13,11,286,0,13177736,fdce08fe
128x96,1.26,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.26,PAGES/rx.lua,1,5,55,0,8761da18,07a391b1
128x96,1.26,PAGES/simplified_tuning.lua,2,13,270,0,d4f76f52,2ad4fbed
128x96,1.26,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.31,CONFIRM/acc_cal.lua,4,1,5,0,5e51bbd1,54be2e83
128x96,1.31,CONFIRM/pwm.lua,3,1,4,0,b481448c,6f3f1f29
128x96,1.31,CONFIRM/vtx_tables.lua,3,1,4,0,76a02f01,a658d1a4
128x96,1.31,PAGES/acc_trim.lua,1,2,10,0,5cb3e92a,d9ba5e90
128x96,1.31,PAGES/battery.lua,2,4,40,0,fef0c7e5,6597e089
128x96,1.31,PAGES/failsafe.lua,2,6,84,0,e410042d,1b671c71
128x96,1.31,PAGES/filters1.lua,6,9,159,0,611a44e8,2eb582cc
128x96,1.31,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.31,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.31,PAGES/pid_advanced.lua,1,3,21,0,fbf09d2b,6125807c
128x96,1.31,PAGES/pids1.lua,7,8,120,0,ca7f6922,b2cc1591
128x96,1.31,PAGES/pids2.lua,1,2,10,0,0a03ec8f,080b1056
128x96,1.31,PAGES/pos_osd.lua,5,5,50,0,87279525,cf8d0185
128x96,1.31,PAGES/profiles.lua,0,2,8,0,06fd2516,30751095
128x96,1.31,PAGES/pwm.lua,2,7,112,0,4d65305a,f59bfbde
128x96,1.31,PAGES/rates.lua,13,11,286,0,4408e452,d0eae652
128x96,1.31,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.31,PAGES/rx.lua,1,6,78,0,e5b9e663,a0b5185c
128x96,1.31,PAGES/simplified_tuning.lua,2,13,270,0,9a4cb61e,ddf983f1
128x96,1.31,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.33,CONFIRM/acc_cal.lua,4,1,5,0,ff8e2673,e73b8059
128x96,1.33,CONFIRM/pwm.lua,3,1,4,0,4c9fff00,4690cdd1
128x96,1.33,CONFIRM/vtx_tables.lua,3,1,4,0,4a9af34d,553c88c4
128x96,1.33,PAGES/acc_trim.lua,1,2,10,0,14a3b9a8,9925d468
128x96,1.33,PAGES/battery.lua,2,4,40,0,eb220fc5,5fe68301
128x96,1.33,PAGES/failsafe.lua,2,6,84,0,be1dc85d,6f409f3d
128x96,1.33,PAGES/filters1.lua,6,9,159,0,21dfba66,c92ddde6
128x96,1.33,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.33,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.33,PAGES/pid_advanced.lua,1,3,21,0,b72690af,e0131356
128x96,1.33,PAGES/pids1.lua,7,8,120,0,25db547c,13ffd9e5
128x96,1.33,PAGES/pids2.lua,1,2,10,0,108036c5,5c450dc6
128x96,1.33,PAGES/pos_osd.lua,5,5,50,0,fb66f389,f0575c19
128x96,1.33,PAGES/profiles.lua,0,2,8,0,d1cd6982,f80c3b91
128x96,1.33,PAGES/pwm.lua,2,7,112,0,e0789540,3c7ebd06
128x96,1.33,PAGES/rates.lua,13,11,286,0,f9ac272a,01549552
128x96,1.33,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.33,PAGES/rx.lua,1,6,78,0,7a5762c5,96747530
128x96,1.33,PAGES/simplified_tuning.lua,2,13,270,0,cbe616ac,906ce121
128x96,1.33,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.35,CONFIRM/acc_cal.lua,4,1,5,0,dcc3d1fd,283938ef
128x96,1.35,CONFIRM/pwm.lua,3,1,4,0,cd10565c,137071a9
128x96,1.35,CONFIRM/vtx_tables.lua,3,1,4,0,22f4a8d9,8fd92874
128x96,1.35,PAGES/acc_trim.lua,1,2,10,0,154e56a6,2fa15d58
128x96,1.35,PAGES/battery.lua,2,4,40,0,7ea2d225,c51d1c81
128x96,1.35,PAGES/failsafe.lua,2,6,84,0,fa1dc335,f4724411
128x96,1.35,PAGES/filters1.lua,6,9,159,0,7656a76c,75af10a8
128x96,1.35,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.35,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.35,PAGES/pid_advanced.lua,1,3,21,0,3f51cf2b,1db84b10
128x96,1.35,PAGES/pids1.lua,7,8,120,0,2b6dee2e,572418f9
128x96,1.35,PAGES/pids2.lua,1,2,10,0,4d24bc73,b57d0926
128x96,1.35,PAGES/pos_osd.lua,5,5,50,0,778a1605,a0bfb405
128x96,1.35,PAGES/profiles.lua,0,2,8,0,5789c15e,1aefea15
128x96,1.35,PAGES/pwm.lua,2,7,112,0,3814e72e,d9e87b86
128x96,1.35,PAGES/rates.lua,13,11,286,0,3ee07ec2,af0b633a
128x96,1.35,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.35,PAGES/rx.lua,1,6,78,0,a6315e8f,8cd730a4
128x96,1.35,PAGES/simplified_tuning.lua,2,13,270,0,3eb16b82,a3bc2221
128x96,1.35,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.36,CONFIRM/acc_cal.lua,4,1,5,0,f7605086,6518ecb0
128x96,1.36,CONFIRM/pwm.lua,3,1,4,0,2d61f9ae,a09792bb
128x96,1.36,CONFIRM/vtx_tables.lua,3,1,4,0,1a17833f,e3e6bf42
128x96,1.36,PAGES/acc_trim.lua,1,2,10,0,45fc443b,78b6ac52
128x96,1.36,PAGES/battery.lua,2,4,40,0,9dd32c75,2e460489
128x96,1.36,PAGES/failsafe.lua,2,6,84,0,00c16539,7ba1268d
128x96,1.36,PAGES/filters1.lua,6,10,185,0,afcad559,cabdf469
128x96,1.36,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.36,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.36,PAGES/pid_advanced.lua,2,4,40,0,ffc5b8bc,35a13815
128x96,1.36,PAGES/pids1.lua,7,8,120,0,47458c39,bd57e891
128x96,1.36,PAGES/pids2.lua,1,2,10,0,99b75072,29f3dd6c
128x96,1.36,PAGES/pos_osd.lua,5,5,50,0,ed529e17,517c4a4d
128x96,1.36,PAGES/profiles.lua,0,2,8,0,73ca35a2,1b250639
128x96,1.36,PAGES/pwm.lua,2,7,112,0,d8b20ad5,9a1e3ca5
128x96,1.36,PAGES/rates.lua,13,11,286,0,2d965738,f7da1d90
128x96,1.36,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
128x96,1.36,PAGES/rx.lua,1,6,78,0,1e27deac,e8ca1a70
128x96,1.36,PAGES/simplified_tuning.lua,2,13,270,0,0c15a085,1dd22de3
128x96,1.36,PAGES/vtx.lua,0,6,72,0,d35cd08a,77b15e1d
128x96,1.37,CONFIRM/acc_cal.lua,4,1,5,0,462d35df,04d72c05
128x96,1.37,CONFIRM/pwm.lua,3,1,4,0,1099ca38,e31c1391
